order_id,customer_id,staff_id,table_number,order_datetime,total_amount
2528,329,4,18,2023-11-19 04:00:00,100.01
2529,1396,7,13,2023-07-27 19:00:00,53.57
2530,1484,16,22,2023-06-01 01:00:00,74.75
2531,133,3,19,2023-11-02 06:00:00,38.36
2532,835,7,7,2023-04-18 02:00:00,85.88
2533,651,24,19,2023-06-05 17:00:00,43.99
2534,121,22,9,2023-04-26 19:00:00,102.85
2535,606,6,3,2023-12-22 10:00:00,33.91
2536,1476,16,23,2023-03-24 08:00:00,11.63
2537,965,24,12,2023-02-03 02:00:00,39.54
2538,129,8,20,2023-03-13 18:00:00,31.02
2539,1115,23,24,2023-02-07 10:00:00,65.91
2540,1628,22,18,2023-01-05 06:00:00,32.41
2541,1599,6,8,2023-11-07 13:00:00,93.95
2542,29,10,9,2023-03-26 16:00:00,36.55
2543,722,16,13,2023-09-15 04:00:00,87.77
2544,1548,11,8,2023-03-05 22:00:00,73.63
2545,333,13,22,2023-10-27 21:00:00,118.49
2546,1321,6,10,2023-07-10 10:00:00,119.99
2547,1154,24,17,2023-10-07 10:00:00,105.65
2548,1317,1,7,2023-01-19 02:00:00,93.6
2549,1197,21,17,2023-12-10 14:00:00,52.51
2550,1744,19,23,2023-12-21 07:00:00,92.86
2551,944,12,18,2023-10-30 08:00:00,115.23
2552,1048,24,24,2023-09-27 05:00:00,12.57
2553,1123,6,2,2023-06-20 03:00:00,69.17
2554,1430,18,3,2023-09-07 20:00:00,33.98
2555,356,13,19,2023-07-22 04:00:00,71.37
2556,139,7,1,2023-04-15 16:00:00,61.31
2557,1527,23,21,2023-08-19 08:00:00,73.33
2558,1850,13,21,2023-02-22 15:00:00,70.61
2559,1198,21,10,2023-09-05 23:00:00,115.61
2560,29,8,21,2023-04-25 11:00:00,70.74
2561,931,21,14,2023-10-31 08:00:00,103.09
2562,496,17,13,2023-02-15 13:00:00,45.18
2563,1014,9,9,2023-06-06 19:00:00,58.19
2564,655,20,6,2023-11-03 07:00:00,61.75
2565,828,13,6,2023-01-10 16:00:00,40.66
2566,351,2,19,2023-03-29 13:00:00,51.78
2567,554,4,21,2023-03-26 12:00:00,75.84
2568,299,25,10,2023-09-17 17:00:00,73.82
2569,1744,2,23,2023-11-27 06:00:00,80.01
2570,1866,4,3,2023-03-22 09:00:00,48.7
2571,1969,18,18,2023-12-25 07:00:00,44.74
2572,1216,5,21,2023-05-20 04:00:00,77.28
2573,1696,19,19,2023-03-24 09:00:00,24.61
2574,64,10,5,2023-04-11 13:00:00,37.83
2575,755,18,11,2023-12-01 10:00:00,14.63
2576,770,25,10,2023-08-14 18:00:00,17.99
2577,1688,21,17,2023-09-09 01:00:00,36.77
2578,1239,10,4,2023-07-25 17:00:00,12.15
2579,834,5,21,2023-05-30 21:00:00,37.0
2580,166,17,18,2023-02-27 10:00:00,82.05
2581,1567,22,18,2023-01-26 20:00:00,16.72
2582,1907,13,1,2023-02-08 17:00:00,58.04
2583,1256,23,14,2023-09-30 16:00:00,110.44
2584,1818,17,8,2023-11-12 12:00:00,97.04
2585,1565,9,2,2023-08-31 18:00:00,43.6
2586,1219,24,19,2023-02-10 14:00:00,111.73
2587,506,12,15,2023-03-12 09:00:00,46.26
2588,1358,14,2,2023-07-14 15:00:00,17.98
2589,1792,14,4,2023-10-16 08:00:00,119.35
2590,793,8,1,2023-10-10 08:00:00,105.7
2591,1328,23,19,2023-12-15 01:00:00,61.25
2592,833,5,21,2023-11-21 08:00:00,83.3
2593,1461,19,10,2023-01-28 10:00:00,83.84
2594,1347,14,1,2023-05-01 17:00:00,31.39
2595,1526,9,20,2023-08-25 04:00:00,32.01
2596,858,7,22,2023-09-17 09:00:00,61.65
2597,1938,8,15,2023-04-16 22:00:00,110.27
2598,1417,14,4,2023-05-14 13:00:00,11.1
2599,806,22,7,2023-06-18 12:00:00,96.08
2600,1623,14,7,2023-05-24 01:00:00,16.33
2601,1173,11,22,2023-10-07 15:00:00,62.6
2602,761,14,18,2023-11-04 16:00:00,80.17
2603,833,21,13,2023-02-06 13:00:00,85.54
2604,1429,8,10,2023-02-15 11:00:00,16.43
2605,283,3,24,2023-05-08 11:00:00,56.05
2606,1386,23,8,2023-10-19 23:00:00,74.22
2607,379,18,10,2023-08-08 06:00:00,17.27
2608,198,3,14,2023-11-10 01:00:00,24.86
2609,1015,13,14,2023-03-11 18:00:00,83.0
2610,1024,12,20,2023-04-28 18:00:00,67.38
2611,556,15,22,2023-05-08 04:00:00,27.8
2612,356,18,11,2023-01-14 01:00:00,68.88
2613,1564,5,6,2023-01-16 23:00:00,110.4
2614,1453,7,21,2023-09-03 04:00:00,11.71
2615,1041,11,1,2023-03-17 12:00:00,80.69
2616,639,11,19,2023-04-07 20:00:00,18.1
2617,379,15,7,2023-08-07 16:00:00,10.71
2618,680,10,24,2023-05-23 21:00:00,26.57
2619,506,15,18,2023-05-18 03:00:00,56.52
2620,1780,13,3,2023-10-26 21:00:00,98.26
2621,899,14,20,2023-07-21 22:00:00,41.0
2622,76,17,11,2023-10-09 23:00:00,78.82
2623,231,13,5,2023-01-10 11:00:00,55.23
2624,1740,10,19,2023-09-11 01:00:00,35.78
2625,962,25,21,2023-08-26 16:00:00,66.57
2626,1272,1,24,2023-12-08 19:00:00,97.72
2627,302,1,24,2023-11-20 13:00:00,101.57
2628,726,15,2,2023-03-05 10:00:00,103.12
2629,215,16,22,2023-01-29 19:00:00,47.24
2630,1182,12,4,2023-03-14 11:00:00,97.28
2631,69,24,10,2023-03-05 13:00:00,33.34
2632,393,6,2,2023-01-03 21:00:00,91.23
2633,1109,6,8,2023-09-18 11:00:00,114.32
2634,267,12,1,2023-05-11 03:00:00,11.51
2635,1093,25,6,2023-07-16 20:00:00,58.44
2636,611,15,11,2023-11-15 17:00:00,81.25
2637,1371,4,10,2023-02-23 15:00:00,87.2
2638,1009,24,13,2023-07-26 10:00:00,29.37
2639,962,4,1,2023-02-01 00:00:00,116.94
2640,728,2,2,2023-09-19 11:00:00,77.68
2641,1951,24,3,2023-07-10 16:00:00,28.08
2642,673,12,9,2023-07-31 12:00:00,12.26
2643,423,7,5,2023-02-09 05:00:00,96.16
2644,1630,20,10,2023-07-30 10:00:00,18.77
2645,1198,9,10,2023-02-01 23:00:00,25.52
2646,1701,9,12,2023-04-12 14:00:00,73.23
2647,115,8,18,2023-01-16 16:00:00,76.39
2648,220,14,21,2023-01-04 17:00:00,85.56
2649,1980,1,21,2023-09-10 18:00:00,53.29
2650,31,23,1,2023-08-21 07:00:00,95.13
2651,1547,21,3,2023-04-21 15:00:00,117.18
2652,1367,23,5,2023-03-05 03:00:00,39.82
2653,1401,12,17,2023-05-06 17:00:00,87.33
2654,1154,25,8,2023-11-22 11:00:00,112.13
2655,617,2,17,2023-11-02 23:00:00,85.49
2656,539,13,9,2023-03-07 13:00:00,84.92
2657,739,4,6,2023-08-22 05:00:00,34.61
2658,1026,20,17,2023-06-13 14:00:00,68.86
2659,871,18,8,2023-06-08 04:00:00,71.88
2660,101,19,21,2023-02-21 08:00:00,87.01
2661,1557,16,7,2023-04-05 08:00:00,119.65
2662,1082,14,7,2023-03-27 07:00:00,13.7
2663,1413,8,15,2023-01-23 07:00:00,17.18
2664,692,12,7,2023-11-25 12:00:00,18.57
2665,941,9,22,2023-10-14 17:00:00,91.73
2666,341,6,8,2023-11-04 10:00:00,25.0
2667,861,18,9,2023-05-10 01:00:00,78.47
2668,1044,2,15,2023-05-09 01:00:00,45.71
2669,1279,23,2,2023-02-12 17:00:00,60.31
2670,1341,8,7,2023-03-27 11:00:00,33.72
2671,38,24,15,2023-05-31 21:00:00,105.27
2672,660,14,18,2023-07-10 03:00:00,74.48
2673,1561,6,22,2023-12-16 16:00:00,113.9
2674,1410,10,18,2023-07-03 11:00:00,73.21
2675,1657,8,10,2023-05-19 11:00:00,23.63
2676,928,17,22,2023-05-20 22:00:00,28.8
2677,1050,25,18,2023-09-13 21:00:00,118.8
2678,454,12,1,2023-07-29 01:00:00,89.81
2679,1705,17,7,2023-09-26 03:00:00,15.42
2680,1347,13,3,2023-11-02 01:00:00,87.42
2681,737,19,14,2023-05-04 19:00:00,55.34
2682,1537,12,12,2023-05-20 09:00:00,43.79
2683,819,16,14,2023-08-31 08:00:00,26.95
2684,773,25,4,2023-07-11 20:00:00,102.39
2685,13,5,13,2023-05-23 16:00:00,17.02
2686,915,25,16,2023-06-20 20:00:00,41.88
2687,1932,16,16,2023-12-23 07:00:00,43.7
2688,1584,25,22,2023-05-25 21:00:00,27.7
2689,921,6,5,2023-10-27 06:00:00,65.9
2690,825,11,20,2023-11-07 00:00:00,11.29
2691,371,17,6,2023-07-14 02:00:00,43.11
2692,1315,23,6,2023-04-28 04:00:00,112.7
2693,332,14,18,2023-01-02 20:00:00,44.16
2694,1630,6,6,2023-01-27 09:00:00,49.65
2695,261,25,7,2023-10-11 12:00:00,62.05
2696,1814,23,24,2023-04-26 08:00:00,71.79
2697,1895,11,24,2023-11-25 03:00:00,98.96
2698,1229,12,16,2023-03-22 06:00:00,30.94
2699,697,13,9,2023-02-05 16:00:00,105.89
2700,687,4,13,2023-09-07 12:00:00,93.33
2701,950,7,12,2023-11-23 23:00:00,89.49
2702,387,2,19,2023-06-22 10:00:00,19.55
2703,1916,6,23,2023-06-28 02:00:00,12.38
2704,821,6,23,2023-01-26 06:00:00,75.34
2705,468,18,1,2023-07-29 06:00:00,104.94
2706,1439,20,8,2023-01-01 16:00:00,74.29
2707,69,8,4,2023-08-27 22:00:00,33.46
2708,1496,8,21,2023-04-30 17:00:00,19.96
2709,1128,8,22,2023-11-20 13:00:00,86.96
2710,1782,8,19,2023-08-03 13:00:00,89.39
2711,1185,1,21,2023-08-10 07:00:00,28.98
2712,200,2,5,2023-04-14 12:00:00,13.1
2713,216,12,17,2023-09-21 10:00:00,54.91
2714,1970,15,3,2023-10-10 09:00:00,74.1
2715,212,4,19,2023-05-14 13:00:00,87.66
2716,508,25,1,2023-07-03 15:00:00,99.09
2717,16,3,23,2023-06-08 15:00:00,77.16
2718,1522,14,1,2023-12-30 04:00:00,22.2
2719,884,22,23,2023-05-13 05:00:00,85.08
2720,332,23,20,2023-03-03 09:00:00,118.26
2721,717,8,9,2023-05-20 02:00:00,109.61
2722,1901,13,23,2023-07-09 21:00:00,105.88
2723,551,23,5,2023-04-11 12:00:00,43.24
2724,1625,19,7,2023-03-31 15:00:00,92.59
2725,942,22,6,2023-05-13 14:00:00,103.62
2726,256,5,17,2023-12-26 03:00:00,84.62
2727,992,13,22,2023-12-07 02:00:00,37.56
2728,1790,20,17,2023-07-10 04:00:00,114.92
2729,728,1,13,2023-02-12 06:00:00,59.59
2730,880,16,12,2023-03-08 20:00:00,24.28
2731,815,23,4,2023-02-06 05:00:00,22.08
2732,1196,24,8,2023-10-16 01:00:00,81.23
2733,649,2,5,2023-04-24 15:00:00,58.15
2734,1000,7,5,2023-04-29 20:00:00,20.39
2735,1522,6,13,2023-04-19 16:00:00,91.44
2736,471,5,11,2023-02-23 01:00:00,97.93
2737,1408,4,8,2023-11-15 17:00:00,89.8
2738,690,2,8,2023-03-23 11:00:00,32.25
2739,1613,10,1,2023-12-16 16:00:00,85.88
2740,700,22,13,2023-07-09 13:00:00,11.18
2741,507,5,5,2023-12-12 22:00:00,43.56
2742,992,18,21,2023-12-04 12:00:00,53.87
2743,1010,10,8,2023-05-02 07:00:00,101.88
2744,1551,23,17,2023-09-02 12:00:00,52.94
2745,804,22,23,2023-08-24 23:00:00,11.24
2746,831,15,23,2023-01-24 02:00:00,48.76
2747,1349,9,13,2023-12-12 18:00:00,64.88
2748,214,11,9,2023-05-20 00:00:00,114.39
2749,1232,21,2,2023-09-23 09:00:00,113.51
2750,169,25,19,2023-04-16 14:00:00,29.9
2751,1354,25,20,2023-04-03 18:00:00,30.37
2752,1304,17,17,2023-05-18 05:00:00,27.97
2753,978,21,7,2023-01-07 22:00:00,96.78
2754,1329,9,3,2023-06-01 00:00:00,10.66
2755,146,23,19,2023-04-08 19:00:00,23.99
2756,1799,16,19,2023-02-28 12:00:00,69.18
2757,516,6,24,2023-09-15 10:00:00,37.23
2758,1114,22,9,2023-04-26 14:00:00,20.16
2759,453,11,10,2023-06-05 19:00:00,49.59
2760,60,23,14,2023-12-01 02:00:00,40.16
2761,1335,17,18,2023-07-06 00:00:00,66.22
2762,528,4,15,2023-11-19 13:00:00,117.72
2763,1251,15,1,2023-11-15 04:00:00,23.67
2764,1024,1,6,2023-12-01 04:00:00,51.0
2765,474,22,15,2023-10-31 16:00:00,112.52
2766,1565,20,6,2023-06-20 14:00:00,106.46
2767,1687,1,18,2023-05-03 02:00:00,53.37
2768,757,9,1,2023-02-01 19:00:00,86.88
2769,782,12,24,2023-05-24 18:00:00,19.66
2770,1103,4,3,2023-05-22 11:00:00,88.38
2771,433,22,17,2023-06-04 23:00:00,117.01
2772,1825,13,16,2023-07-20 01:00:00,69.12
2773,1177,7,8,2023-12-17 12:00:00,64.83
2774,1813,8,17,2023-03-19 13:00:00,30.61
2775,401,13,8,2023-01-05 13:00:00,79.72
2776,1303,11,17,2023-09-30 21:00:00,74.95
2777,57,9,9,2023-08-19 09:00:00,81.71
2778,1003,25,12,2023-12-12 19:00:00,12.87
2779,186,24,19,2023-12-24 12:00:00,70.36
2780,398,16,4,2023-12-26 00:00:00,75.44
2781,605,10,21,2023-04-14 22:00:00,32.83
2782,788,11,22,2023-11-19 04:00:00,32.92
2783,158,12,11,2023-08-28 23:00:00,40.38
2784,1811,14,4,2023-03-05 15:00:00,88.29
2785,1717,19,14,2023-03-26 10:00:00,76.69
2786,1383,12,14,2023-03-19 07:00:00,103.03
2787,1464,18,6,2023-12-26 22:00:00,42.52
2788,589,21,17,2023-03-08 13:00:00,110.33
2789,466,17,2,2023-12-17 01:00:00,91.81
2790,1687,3,8,2023-02-05 08:00:00,53.45
2791,446,1,4,2023-09-06 06:00:00,20.48
2792,1774,19,10,2023-05-28 01:00:00,38.27
2793,801,4,7,2023-03-21 22:00:00,115.24
2794,1767,23,4,2023-08-29 01:00:00,44.14
2795,1512,16,16,2023-01-29 16:00:00,46.29
2796,1554,12,14,2023-09-20 18:00:00,30.85
2797,1097,21,16,2023-07-31 08:00:00,98.75
2798,929,21,9,2023-02-26 11:00:00,40.32
2799,1952,13,4,2023-03-12 07:00:00,46.33
2800,1725,17,24,2023-12-22 21:00:00,55.58
2801,1974,8,6,2023-07-01 06:00:00,57.71
2802,17,13,1,2023-09-28 21:00:00,55.25
2803,1555,20,7,2023-09-11 14:00:00,65.41
2804,731,5,1,2023-06-25 08:00:00,99.6
2805,326,18,19,2023-10-05 19:00:00,100.12
2806,995,15,8,2023-02-11 06:00:00,97.81
2807,1656,12,3,2023-08-09 10:00:00,21.12
2808,613,17,1,2023-02-27 08:00:00,97.96
2809,546,25,1,2023-10-29 23:00:00,23.23
2810,596,15,7,2023-10-28 02:00:00,23.72
2811,921,2,21,2023-09-20 16:00:00,114.26
2812,1732,6,13,2023-05-01 07:00:00,100.13
2813,842,17,1,2023-10-06 09:00:00,70.77
2814,1226,16,16,2023-11-14 05:00:00,106.25
2815,344,17,22,2023-02-25 20:00:00,118.83
2816,1877,25,22,2023-11-29 04:00:00,77.17
2817,1547,20,14,2023-01-04 22:00:00,77.42
2818,859,9,4,2023-05-18 08:00:00,92.99
2819,1424,5,23,2023-09-03 18:00:00,35.54
2820,1242,23,23,2023-04-23 04:00:00,28.38
2821,445,1,12,2023-06-23 09:00:00,93.55
2822,1789,6,12,2023-12-05 14:00:00,47.94
2823,222,24,17,2023-05-17 17:00:00,24.86
2824,1407,14,21,2023-03-04 09:00:00,44.64
2825,1905,17,15,2023-10-21 21:00:00,49.45
2826,592,25,10,2023-10-07 18:00:00,116.18
2827,1031,19,3,2023-11-16 01:00:00,86.78
2828,1296,1,23,2023-11-30 11:00:00,68.39
2829,1763,1,20,2023-11-17 11:00:00,116.58
2830,1018,13,20,2023-12-04 18:00:00,109.35
2831,16,14,12,2023-01-09 09:00:00,66.32
2832,1448,6,1,2023-03-04 10:00:00,109.62
2833,524,6,1,2023-05-09 14:00:00,54.47
2834,803,1,10,2023-04-18 22:00:00,35.35
2835,1777,14,18,2023-10-24 21:00:00,35.59
2836,21,3,15,2023-11-24 12:00:00,82.85
2837,1714,23,2,2023-08-14 08:00:00,65.12
2838,1963,10,17,2023-03-23 04:00:00,82.48
2839,228,19,8,2023-06-15 03:00:00,85.47
2840,1008,19,22,2023-01-29 21:00:00,12.46
2841,1809,19,22,2023-08-12 11:00:00,15.94
2842,1312,23,9,2023-09-03 07:00:00,68.59
2843,809,4,21,2023-11-19 06:00:00,31.01
2844,1158,20,20,2023-08-27 05:00:00,79.58
2845,1307,19,11,2023-08-09 13:00:00,70.74
2846,404,10,6,2023-06-18 19:00:00,74.43
2847,1689,25,24,2023-04-06 11:00:00,43.27
2848,1090,2,14,2023-04-23 10:00:00,80.38
2849,1673,4,1,2023-02-13 09:00:00,101.24
2850,1628,24,7,2023-03-06 21:00:00,119.79
2851,437,6,24,2023-02-20 07:00:00,102.23
2852,829,7,9,2023-05-31 21:00:00,71.32
2853,934,16,11,2023-05-20 16:00:00,31.28
2854,259,7,24,2023-11-07 15:00:00,84.96
2855,1990,18,23,2023-03-11 22:00:00,113.14
2856,103,20,16,2023-10-09 08:00:00,33.31
2857,993,22,19,2023-02-09 09:00:00,38.16
2858,1591,19,2,2023-05-23 20:00:00,26.39
2859,769,9,15,2023-11-29 05:00:00,91.04
2860,1125,20,3,2023-10-26 16:00:00,54.72
2861,1222,10,4,2023-05-05 08:00:00,16.9
2862,813,13,20,2023-04-18 22:00:00,106.24
2863,226,18,22,2023-03-16 21:00:00,71.34
2864,943,16,7,2023-07-30 03:00:00,46.42
2865,463,22,12,2023-04-05 01:00:00,47.84
2866,237,17,4,2023-04-02 13:00:00,41.93
2867,1050,22,10,2023-12-09 14:00:00,60.1
2868,1145,13,6,2023-07-03 05:00:00,47.07
2869,1934,12,22,2023-05-02 08:00:00,70.27
2870,506,10,14,2023-12-19 00:00:00,95.09
2871,1206,1,3,2023-09-14 08:00:00,84.19
2872,1735,8,17,2023-10-26 20:00:00,42.39
2873,814,21,11,2023-05-01 14:00:00,68.16
2874,767,22,10,2023-05-13 17:00:00,102.41
2875,634,18,21,2023-04-24 20:00:00,17.5
2876,1567,2,10,2023-08-10 20:00:00,18.61
2877,1339,16,10,2023-11-24 01:00:00,71.18
2878,991,12,3,2023-12-12 14:00:00,80.3
2879,1821,9,24,2023-02-15 03:00:00,33.26
2880,618,3,15,2023-08-05 21:00:00,91.97
2881,1760,22,17,2023-07-22 14:00:00,81.09
2882,273,21,18,2023-05-08 22:00:00,111.56
2883,1934,4,19,2023-12-23 19:00:00,28.58
2884,232,2,19,2023-01-09 09:00:00,92.65
2885,1444,8,12,2023-01-04 16:00:00,19.2
2886,768,10,24,2023-09-20 11:00:00,72.18
2887,1466,16,5,2023-12-16 03:00:00,70.71
2888,496,23,24,2023-08-04 11:00:00,52.72
2889,1048,11,16,2023-03-06 18:00:00,102.9
2890,1133,18,15,2023-08-22 07:00:00,10.48
2891,1727,22,15,2023-12-17 21:00:00,67.22
2892,502,14,6,2023-01-03 06:00:00,33.89
2893,1883,8,12,2023-07-01 22:00:00,91.78
2894,25,23,2,2023-06-17 23:00:00,14.74
2895,1211,15,20,2023-05-11 20:00:00,101.47
2896,288,17,9,2023-12-03 14:00:00,102.19
2897,1652,21,4,2023-03-06 16:00:00,101.62
2898,338,18,5,2023-11-21 19:00:00,26.78
2899,1902,6,21,2023-08-08 15:00:00,79.34
2900,1938,23,8,2023-01-05 19:00:00,11.58
2901,1061,14,22,2023-05-31 13:00:00,103.28
2902,1818,23,10,2023-09-23 12:00:00,89.53
2903,137,3,7,2023-12-23 07:00:00,68.43
2904,508,7,22,2023-12-09 11:00:00,90.37
2905,227,15,14,2023-06-09 21:00:00,20.38
2906,320,21,5,2023-05-28 05:00:00,68.15
2907,1864,24,16,2023-08-31 23:00:00,42.04
2908,916,16,15,2023-09-06 11:00:00,116.99
2909,1206,16,5,2023-02-23 22:00:00,104.28
2910,1898,8,3,2023-09-06 18:00:00,90.66
2911,86,7,23,2023-11-11 14:00:00,112.71
2912,1491,6,10,2023-03-28 11:00:00,48.15
2913,926,2,5,2023-11-03 22:00:00,109.1
2914,53,22,23,2023-08-05 23:00:00,45.78
2915,860,13,15,2023-08-31 09:00:00,90.61
2916,867,12,18,2023-03-16 02:00:00,91.01
2917,1259,15,8,2023-01-16 13:00:00,12.02
2918,1983,9,21,2023-11-11 21:00:00,49.72
2919,1803,2,2,2023-03-07 13:00:00,12.14
2920,1823,17,22,2023-09-09 02:00:00,119.68
2921,433,5,8,2023-07-05 04:00:00,23.44
2922,1520,11,23,2023-02-02 19:00:00,69.71
2923,999,22,8,2023-03-06 09:00:00,96.96
2924,100,19,4,2023-12-23 17:00:00,32.14
2925,990,24,19,2023-07-02 06:00:00,63.36
2926,599,7,23,2023-08-15 23:00:00,76.82
2927,403,2,18,2023-06-18 23:00:00,27.62
2928,396,16,21,2023-01-26 06:00:00,95.64
2929,1551,12,23,2023-04-18 08:00:00,42.93
2930,415,23,1,2023-10-01 17:00:00,33.21
2931,939,15,20,2023-06-21 20:00:00,71.41
2932,1637,1,15,2023-07-30 11:00:00,55.13
2933,677,25,18,2023-01-14 10:00:00,111.23
2934,463,13,22,2023-01-25 07:00:00,106.81
2935,541,23,12,2023-08-13 13:00:00,63.17
2936,1650,6,1,2023-07-23 09:00:00,49.52
2937,1643,13,7,2023-12-17 14:00:00,45.81
2938,1946,18,19,2023-03-30 10:00:00,39.43
2939,1388,3,1,2023-11-17 19:00:00,69.9
2940,1154,1,24,2023-11-21 20:00:00,98.55
2941,84,15,7,2023-04-03 12:00:00,44.18
2942,271,13,2,2023-08-02 11:00:00,30.91
2943,244,5,7,2023-05-28 22:00:00,62.3
2944,388,25,19,2023-08-29 19:00:00,17.59
2945,214,13,13,2023-07-25 08:00:00,87.14
2946,818,22,24,2023-01-07 22:00:00,67.02
2947,1190,5,5,2023-09-26 11:00:00,64.6
2948,1815,19,23,2023-12-13 05:00:00,43.05
2949,59,21,19,2023-10-05 07:00:00,109.51
2950,1626,24,1,2023-11-02 22:00:00,19.95
2951,883,18,1,2023-04-02 22:00:00,105.68
2952,843,21,18,2023-02-22 02:00:00,51.44
2953,924,22,24,2023-06-16 22:00:00,106.87
2954,1528,10,1,2023-07-09 22:00:00,90.16
2955,1730,24,5,2023-03-31 15:00:00,21.46
2956,123,8,9,2023-07-31 13:00:00,101.47
2957,1672,15,12,2023-04-06 17:00:00,85.04
2958,1437,21,9,2023-04-19 22:00:00,13.55
2959,1163,25,18,2023-03-20 07:00:00,24.71
2960,1253,20,23,2023-01-26 20:00:00,79.92
2961,1298,25,11,2023-10-07 02:00:00,82.89
2962,439,23,1,2023-08-18 11:00:00,92.13
2963,1022,22,19,2023-12-11 06:00:00,89.23
2964,562,4,22,2023-03-17 03:00:00,82.55
2965,1934,2,10,2023-10-24 12:00:00,94.29
2966,118,24,2,2023-07-08 21:00:00,73.26
2967,1738,6,7,2023-03-22 05:00:00,38.69
2968,905,3,20,2023-02-13 05:00:00,110.36
2969,1507,7,2,2023-05-13 15:00:00,12.0
2970,395,10,19,2023-12-28 12:00:00,50.32
2971,1727,23,6,2023-06-27 16:00:00,90.18
2972,876,6,10,2023-07-24 02:00:00,56.99
2973,1484,16,9,2023-12-18 13:00:00,12.73
2974,1859,2,8,2023-09-13 01:00:00,17.26
2975,1717,24,11,2023-08-30 05:00:00,81.35
2976,935,17,9,2023-05-21 11:00:00,116.14
2977,1102,13,20,2023-02-26 06:00:00,70.7
2978,952,1,20,2023-12-30 09:00:00,65.74
2979,1436,6,9,2023-08-27 02:00:00,45.02
2980,75,5,8,2023-06-08 22:00:00,38.24
2981,295,25,15,2023-10-25 19:00:00,12.31
2982,1817,13,2,2023-09-28 05:00:00,40.03
2983,21,23,24,2023-06-01 01:00:00,59.4
2984,1930,18,1,2023-12-05 05:00:00,31.77
2985,1195,12,9,2023-01-23 03:00:00,19.61
2986,1039,7,9,2023-06-22 09:00:00,88.95
2987,1235,15,13,2023-01-25 22:00:00,108.41
2988,560,3,8,2023-11-06 12:00:00,113.04
2989,1110,16,21,2023-12-21 01:00:00,77.98
2990,1173,1,5,2023-07-24 08:00:00,15.81
2991,1724,16,3,2023-05-02 05:00:00,91.49
2992,372,24,21,2023-01-29 06:00:00,22.11
2993,1504,12,4,2023-05-22 00:00:00,83.67
2994,818,19,17,2023-03-26 09:00:00,95.73
2995,1175,8,16,2023-06-26 04:00:00,89.85
2996,1165,23,16,2023-04-26 06:00:00,114.71
2997,1093,12,20,2023-03-29 10:00:00,91.2
2998,1284,15,3,2023-10-09 17:00:00,86.25
2999,846,2,6,2023-01-17 07:00:00,38.79
3000,1992,17,1,2023-06-07 16:00:00,111.72
3001,521,7,21,2023-10-05 18:00:00,29.75
3002,1657,13,16,2023-06-09 21:00:00,109.54
3003,371,1,15,2023-03-12 05:00:00,44.39
3004,1443,6,7,2023-09-28 17:00:00,24.32
3005,101,13,2,2023-05-02 10:00:00,100.94
3006,661,11,10,2023-10-24 12:00:00,10.27
3007,1978,10,15,2023-06-05 06:00:00,101.53
3008,1682,16,6,2023-07-26 07:00:00,38.85
3009,1889,24,2,2023-09-10 10:00:00,107.32
3010,968,23,24,2023-11-15 23:00:00,86.06
3011,243,20,24,2023-07-12 02:00:00,83.28
3012,753,17,17,2023-11-22 21:00:00,50.19
3013,512,17,1,2023-02-15 04:00:00,16.53
3014,849,4,1,2023-11-12 23:00:00,101.31
3015,555,5,4,2023-02-24 21:00:00,28.8
3016,1119,23,20,2023-10-14 16:00:00,50.95
3017,226,14,16,2023-04-08 21:00:00,76.04
3018,1542,20,8,2023-11-02 17:00:00,63.05
3019,214,10,1,2023-04-23 05:00:00,31.85
3020,718,14,19,2023-10-28 08:00:00,25.47
3021,67,1,11,2023-10-14 17:00:00,23.56
3022,396,11,17,2023-06-05 02:00:00,104.93
3023,612,23,10,2023-06-03 21:00:00,13.47
3024,1036,18,12,2023-07-03 00:00:00,117.47
3025,1261,16,9,2023-10-29 00:00:00,31.84
3026,1858,18,7,2023-11-22 02:00:00,22.14
3027,770,8,12,2023-08-27 05:00:00,73.47
3028,1423,10,15,2023-05-11 14:00:00,18.8
3029,407,10,8,2023-04-19 06:00:00,76.27
3030,925,5,17,2023-06-18 20:00:00,103.57
3031,1873,10,5,2023-06-09 08:00:00,15.27
3032,1504,18,14,2023-05-27 16:00:00,97.99
3033,647,21,2,2023-02-22 01:00:00,53.39
3034,222,24,16,2023-10-02 10:00:00,27.54
3035,1180,6,17,2023-11-23 19:00:00,29.37
3036,654,3,3,2023-03-28 10:00:00,111.06
3037,428,8,23,2023-04-15 08:00:00,22.17
3038,1182,9,1,2023-03-25 22:00:00,105.35
3039,977,5,18,2023-07-26 00:00:00,69.87
3040,1440,2,18,2023-02-09 12:00:00,14.3
3041,1006,2,4,2023-01-05 10:00:00,61.09
3042,1350,7,15,2023-07-15 12:00:00,99.92
3043,371,17,19,2023-12-14 18:00:00,89.88
3044,1368,10,19,2023-05-16 00:00:00,63.77
3045,1286,12,10,2023-08-09 23:00:00,104.61
3046,1307,2,5,2023-03-10 02:00:00,23.24
3047,850,10,19,2023-03-05 20:00:00,110.09
3048,856,20,11,2023-11-14 00:00:00,103.11
3049,229,1,7,2023-03-02 00:00:00,87.91
3050,1912,4,5,2023-06-01 22:00:00,99.97
3051,280,13,20,2023-08-22 07:00:00,69.82
3052,1894,12,12,2023-03-09 07:00:00,84.27
3053,1314,11,19,2023-11-30 02:00:00,71.67
3054,1704,10,15,2023-09-20 08:00:00,49.1
